Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
3/6/07,0.39,0.084,236.57,1.6,1,0,0
3/6/07,0.456,0.084,237.2,2,1,0,0
3/6/07,0.578,0.15,236.93,2.6,1,0,0
3/6/07,0.59,0.184,236.81,2.6,1,0,0
3/6/07,0.586,0.18,236.51,2.6,2,0,0
3/6/07,1.258,0.174,236.98,5.8,1,0,9
3/6/07,1.676,0.168,236.6,7,1,0,18
3/6/07,1.74,0.168,236.65,7.4,1,0,18
3/6/07,1.568,0.17,236.52,6.6,1,0,17
3/6/07,1.494,0.17,236.11,6.2,2,0,17
3/6/07,1.492,0.172,236.5,6.2,1,0,18
3/6/07,1.49,0.172,236.52,6.2,1,0,17
3/6/07,1.49,0.19,236.28,6.2,1,0,17
3/6/07,1.44,0.184,236.22,6,1,0,17
3/6/07,1.386,0.082,238.06,5.8,1,0,17
3/6/07,1.406,0.062,238.14,5.8,1,0,18
3/6/07,1.416,0.056,238.09,5.8,1,0,17
3/6/07,1.41,0.052,237.54,5.8,2,0,18
3/6/07,1.402,0.048,237.72,5.8,1,0,17
3/6/07,1.396,0,236.86,5.8,1,0,17
3/6/07,1.394,0.046,237.09,5.8,1,0,17
3/6/07,1.406,0.048,237.86,5.8,1,0,18
3/6/07,1.402,0.052,237.79,5.8,2,0,17
3/6/07,1.384,0.084,237.59,5.8,1,0,17
3/6/07,1.376,0.06,236.84,5.8,0,0,17
3/6/07,1.392,0.052,236.09,5.8,2,0,17
3/6/07,1.392,0.05,235.91,5.8,1,0,17
3/6/07,1.384,0,236.05,5.8,1,0,18
3/6/07,1.392,0.046,236.71,5.8,1,0,17
3/6/07,1.392,0.046,236.78,5.8,2,0,17
3/6/07,1.396,0.046,237.2,5.8,1,0,17
3/6/07,1.392,0.046,236.83,5.8,1,0,17
3/6/07,1.386,0.078,237.17,5.8,1,0,17
3/6/07,1.372,0.068,237.73,5.8,1,0,18
3/6/07,1.758,0.054,237.98,8,4,0,17
3/6/07,3.604,0,234.91,15.2,37,0,17
3/6/07,3.518,0,234.96,14.8,37,0,17
3/6/07,3.528,0,235.41,15,37,0,17
3/6/07,3.544,0,236.03,15,37,0,17
3/6/07,3.546,0,236.16,15,37,0,17
3/6/07,3.536,0,235.93,15,37,0,17
3/6/07,3.516,0,235.1,14.8,37,0,17
3/6/07,3.52,0,235.03,14.8,37,0,17
3/6/07,3.524,0,235.32,14.8,37,0,17
3/6/07,3.52,0,235.46,14.8,37,0,17
3/6/07,3.616,0.114,235.89,15.2,36,0,17
3/6/07,3.632,0.154,235.75,15.4,37,0,17
29/6/2007,2.47,0.09,239.07,11.2,24,0,0
29/6/2007,3.172,0.078,237.84,13.4,37,0,0
29/6/2007,3.174,0.078,237.97,13.4,38,0,0
29/6/2007,3.252,0.178,237.49,13.6,38,0,0
29/6/2007,3.228,0.176,237.37,13.6,37,0,0
29/6/2007,3.128,0.174,237.55,13.2,38,0,0
29/6/2007,3.12,0.174,237.52,13.2,37,0,0
29/6/2007,2.966,0.178,237.88,12.4,38,0,0
29/6/2007,2.83,0.18,238.06,11.8,38,0,0
29/6/2007,2.824,0.18,238.43,11.8,37,0,0
29/6/2007,2.832,0.182,238.64,11.8,38,0,0
29/6/2007,2.828,0.182,238.85,11.8,38,0,0
29/6/2007,2.124,0.192,239.51,9.8,28,0,0
29/6/2007,0.568,0.202,241.03,2.8,0,0,0
